CF	ID	Name
C16H17N3O	C09160	Ergine
C37H50O9	C09161	Pimelea factor P2
C31H39N5O5	C09162	Ergocornine
C35H39N5O5	C09164	Ergocristine
C30H37N5O5	C09167	Ergosine
C16H22N4O3	C09170	Eseramine
C19H22O9	C09172	Podolactone B
C15H21N3O3	C09176	Eseridine
C37H40O9	C09179	Resiniferatoxin
C24H38O8	C09180	Rhodojaponin IV
C32H32O14	C09181	Chartreusin
C30H44O8	C09185	Simplexin
C19H17N3O	C09187	Evodiamine
C38H60O18	C09189	Stevioside
C20H28N2O	C09191	Fruticosonine
C36H54O8	C09192	Synaptolepis factor K1
C42H50N4O5	C09195	Gabunine
C30H40O8	C09198	Terpenoid EA-I
C40H48N4O3	C09200	Geissospermine
C36H38O8	C09201	Tinyatoxin
C20H26N2O4	C09203	Gelsemicine
C37H40N4O7	C09208	Haplophytine
C33H38N6	C09211	Hodgkinsine
C14H8N2O2	C09212	11-Hydroxycanthin-6-one
C14H18N2O2	C09213	Hypaphorine
C19H24N2	C09215	Ibogamine
C46H58N4O9	C09218	Leurosidine
C46H56N4O9	C09219	Leurosine
C23H25NO	C09220	Mahanimbine
C21H23NO4	C09221	Melosatin A
C19H19NO2	C09222	Melosatin B
C23H30N2O4	C09226	Mitragynine
C29H34N4	C09229	Ochrolifuanine A
C17H14N2	C09230	Olivacine
C14H18N2O3	C09232	Physovenine
C55H62N10	C09233	Psychotridine
C44H50N8	C09234	Quadrigemine A
C19H26N2	C09235	(-)-Quebrachamine
C31H32N4O2	C09237	Roxburghine B
C18H13N3O	C09238	Rutaecarpine
C19H22N2O2	C09239	Sarpagine
C19H16N2	C09240	Sempervirine
C21H20N2O3	C09241	Serpentine
C40H48N4O2	C09242	Tabernamine
C21H24N2O2	C09244	Tabersonine
C40H46N4O2	C09246	C-Toxiferine I
C30H20N4O6	C09247	Trichotomine
C29H28N4	C09249	Usambarensine
C30H34N4	C09250	Usambarine
C43H52N4O5	C09252	Voacamine
C43H50N4O6	C09254	Vobtusine
C22H24N2O4	C09255	Vomicine
C26H34O14	C09257	Decuroside III
C24H26O7	C09261	Disenecionyl cis-khellactone
C15H16O9	C09264	Esculin
C16H18O10	C09266	Fraxin
C10H8O3	C09268	Herniarin
C25H26O5	C09275	Mammeisin
C20H24O9	C09279	Nodakenin
C13H10O5	C09285	Pimpinellin
C30H40O6	C09286	Absinthin
C29H40O10	C09296	Archangelolide
C19H26O6	C09297	Arctiopicrin
C11H6O3	C09305	Psoralen
C42H50N2O9	C09323	Adiantifoline
C19H23NO5	C09325	Aknadicine
C19H18N2O4	C09326	Alamarine
C28H36N2O5	C09327	Alangicine
C29H37N3O3	C09328	Alangimarckine
C19H16N2O3	C09329	Alangimarine
C23H29NO6	C09331	Alpinine
C24H30N8O9	C09332	THF-L-glutamate
C25H29NO4	C09335	Ancistrocladine
C19H29NO4	C09337	Ankorine
C19H15NO5	C09343	Atheroline
C18H11NO4	C09347	Atherospermidine
C20H18NO5	C09360	Berberastine
C36H34N2O7	C09370	Cancentrine
C20H17NO6	C09372	Capnoidine
C19H19NO5	C09380	Cassythine
C28H38N2O4	C09390	Cephaeline
C37H38N2O6	C09391	Cepharanthine
C20H19NO6	C09393	Corpaine
C21H26O7	C09412	Erioflorin acetate
C23H28O7	C09413	Erioflorin methacrylate
C35H36N2O6	C09418	Daphnoline
C38H44N2O6	C09419	Dauricine
C29H36N2O4	C09420	Emetamine
C29H40N2O4	C09421	Emetine
C21H20NO4	C09438	Fagaronine
C40H46N2O8	C09441	Fetidine
C20H24O7	C09448	Eupatundin
C27H35NO12	C09464	Ipecoside
C22H26O9	C09469	Graminiliatrin
C22H28O8	C09475	Hiyodorilactone A
C22H26O10	C09478	Auriculoside
C17H20O5	C09496	Linifolin A
C25H30O12	C09501	Melampodinin
C14H16O3	C09503	Mexicanin E
C29H34O7	C09510	Microlenin
C20H26O7	C09517	Niveusin C
C23H32O10	C09525	Paucin
C17H22O7	C09526	1-Peroxyferolide
C15H18O7	C09528	Picrotin
C15H16O6	C09529	Picrotoxinin
C23H32O8	C09532	Polhovolide
C27H34O10	C09533	Provincialin
C18H23NO2	C09546	Isococculidine
C27H32O10	C09551	Spicatin
C20H20NO4	C09553	Jatrorrhizine
C21H27NO4	C09558	Laudanosine
C17H24O6	C09560	Tetraneurin E
C34H50O12	C09561	Thapsigargin
C27H38O10	C09563	Trilobolide
C17H22O6	C09568	epi-Tulipinolide diepoxide
C17H15NO4	C09569	Longifolonine
C15H18O6	C09570	Tutin
C13H17NO3	C09573	Lophophorine
C19H13NO5	C09575	(+)-Luguine
C20H24O8	C09577	Vernodalol
C21H28O8	C09579	Vernoflexuoside
C37H41N2O6	C09580	Macoline
C22H23NO7	C09592	alpha-Narcotine
C21H21NO7	C09593	Narcotoline
C17H22O5	C09603	Xanthumin
C19H24O7	C09607	Zexbrevin B
C39H40N2O6	C09608	Phaeantharine
C45H65N3O6	C09609	Pilocereine
C28H36N2O4	C09612	Psychotrine
C17H26O5	C09622	Botrydial
C14H16	C09633	Chamazulene
C19H15NO6	C09634	Rugosinone
C17H24O5	C09638	Cinnamodial
C11H15NO2	C09640	(-)-Salsoline
C15H22	C09649	alpha-Curcumene
C41H48N2O8	C09655	Thalicarpine
C39H44N2O7	C09656	Thalidasine
C37H40N2O6	C09659	Thalmine
C38H40N2O7	C09661	Thalsimine
C19H26O7	C09662	Diacetoxyscirpenol
C36H36N2O5	C09667	Tiliacorine
C35H34N2O5	C09669	Trilobine
C14H20O2	C09673	Glutinosone
C16H24O5	C09674	Graphinone
C39H64O22	C09679	Helminthosporoside A
C19H28O4	C09685	10beta-Hydroxy-6beta-isobutyrylfuranoeremophilane
C16H26O3	C09694	Juvenile hormone III
C25H38O7	C09697	Laserpitin
C29H40O9	C09716	Roridin A
C25H28O5	C09724	Lonchocarpol A
C32H24O5	C09726	Dracorubin
C24H34O9	C09738	T-2 Toxin
C27H34O9	C09746	Verrucarin A
C25H30O4	C09760	Kazinol A
C31H24O12	C09761	Kolaflavanone
C30H22O13	C09763	Manniflavanone
C22H26O11	C09765	Agnuside
C15H16O7	C09766	Allamandin
C18H22O11	C09769	Asperuloside
C9H14O2	C09772	Boschnialactone
C15H22O10	C09773	Catalpol
C22H26O12	C09775	Catalposide
C11H14O5	C09780	Genipin
C24H30O11	C09783	Harpagoside
C16H22O11	C09788	Monotropein
C18H22O11S	C09795	Paederoside
C21H26O12	C09797	Plumieride
C17H24O11	C09798	Scandoside methyl ester
C20H26O8	C09799	Specionin
C17H24O10	C09802	Verbenalin
C27H32O15	C09805	Neoeriocitrin
C28H34O15	C09806	Neohesperidin
C28H42N7O17P3S	C09810	"Cyclohex-1,4-diene-1-carboxyl-CoA"
C7H5N	C09814	Benzonitrile
C7H7NO	C09815	Benzamide
C11H12O4	C09816	Benzylsuccinate
C32H46N7O19P3S	C09817	Benzylsuccinyl-CoA
C32H46N7O20P3S	C09819	(Hydroxymethylphenyl)succinyl-CoA
C32H44N7O20P3S	C09820	Benzoylsuccinyl-CoA
C28H42N7O18P3S	C09821	6-Oxocyclohex-1-ene-1-carbonyl-CoA
C28H46N7O19P3S	C09824	"2,6-Dihydroxycyclohexane-1-carboxyl-CoA"
C28H44N7O19P3S	C09825	2-Hydroxy-6-oxocyclohexane-1-carbonyl-CoA
C29H30O8	C09829	Piperaduncin B
C28H34O14	C09830	Poncirin
C40H36O12	C09835	Sanggenon D
C16H26N2O	C09860	Cernuine
C16H23NO	C09862	Fawcettidine
C18H28N2O	C09865	Flabellidine
C30H49N3O	C09869	Lucidine B
C13H21NO	C09872	Luciduline
C16H26N2O2	C09874	Lycocernuine
C16H22N2	C09876	Lycodine
C20H29NO3	C09888	Megastachine
C17H24N2O	C09890	beta-Obscurine
C16H30N2	C09892	Phlegmarine
C17H26N2O	C09895	Sauroxine
C15H18N2O	C09897	Selagine
C16H25NO4	C09899	Serratanidine
C16H25NO3	C09901	Serratine
C30H49N3O2	C09903	Spirolucidine
C10H13N	C09910	Actinidine
C16H23NO8	C09914	Bakankoside
C10H11NO	C09915	Boschniakine
C32H42O8	C09916	Acrovestone
C12H12O3	C09921	3-Butylidene-7-hydroxyphthalide
C32H34O14	C09932	Haemocorin
C44H51NO17	C09934	Cassinine
C38H40N2O11	C09935	Catheduline E2
C22H38N6O4	C09940	Chaksine
C33H42O5	C09941	Hypercalin B
C17H20O4	C09942	Karwinaphthol B
C32H32O7	C09944	Karwinskione
C33H42O4	C09948	Kolanone
C16H20O6	C09953	Monocerin
C23H16O5	C09956	Ohioensin-A
C12H12O5	C09958	Orthosporin
C6H7NO3	C09960	Gentianaine
C12H12O4	C09963	Polygonolide
C16H24O7	C09965	Rhododendrin
C25H30O9	C09968	Robustaol A
C31H34O8	C09969	Sarothralin
C26H22O6	C09971	Stypandrol
C44H34O22	C09972	Theasinensin A
C27H28O11	C09973	Tremulacin
C25H30O5	C09977	Vismione D
C23H22O5	C09978	Uvaretin
C38H50O6	C09979	Xanthochymol
C18H22O5	C09981	Zearalenone
C18H22NO	C09984	N-(p-Hydroxyphenethyl)actinidine
C11H12N2O3	C09985	Jasminine
C11H13NO3	C09986	Rhexifoline
C11H21N	C09987	beta-Skytanthine
C11H17NO	C09988	Tecomine
C11H21NO	C09989	Tecostanine
C30H42N2O2S	C09990	Thiobinupharidine
C11H15NO	C09991	Valerianine
C43H49NO19	C09992	Wilfordine
C42H45N5O5	C09995	Adouetine Z
C31H39N5O4	C09996	Americine
C33H43N5O4	C09997	Amphibine A
C39H47N5O5	C09998	Amphibine B
C34H38N4O5	C09999	Aralionine A
C33H36N4O4	C10000	Canthiumine
C29H36N4O4	C10001	Ceanothine B
C34H40N4O4	C10002	Crenatine A
C28H44N4O4	C10003	Frangulanine
C37H50N6O6	C10004	Hymenocardine
C31H42N4O4	C10005	Integerrenine
C33H38N4O4	C10006	Integerressine
C35H39N5O4	C10007	Integerrine
C39H49N5O7	C10008	Lasiodine A
C29H38N4O4	C10009	Mucronine A
C28H36N4O4	C10010	Mucronine B
C23H32N4O4	C10011	Nummularine F
C31H44N4O5	C10012	Pandamine
C30H38N4O4	C10013	Sativanine B
C38H45N5O5	C10014	Scutianine F
C33H49N5O6	C10015	Zizyphine A
C32H47N5O6	C10016	Zizyphine F
C21H18O11	C10025	Baicalin
C32H22O10	C10048	Ginkgetin
C18H14O4	C10055	Dehydrocycloguanandin
C18H14O5	C10059	6-Deoxyjacareubin
C13H8O4	C10061	Euxanthone
C38H44O8	C10062	Gambogic acid
C23H24O6	C10063	Gartanin
C19H18O10	C10075	Lancerin
C24H26O6	C10080	Mangostin
C33H36O7	C10085	Morellin
C13H8O6	C10088	Norswertianin
C20H20O11	C10093	Swertianolin
C13H8O5	C10094	"1,3,5-Trihydroxyxanthone"
C40H36O11	C10099	Kuwanone G
C45H44O11	C10100	Kuwanone H
C24H22O14	C10103	Luteolin 7-O-(6''-malonylglucoside)
C26H28O15	C10109	Neocarlinoside
C15H10O8	C10122	Quercetagetin
C12H20N2O	C10125	Ammodendrine
C11H9NO3	C10127	Anibine
C20H26N2O	C10130	Astrocasine
C19H26N2O	C10131	Astrophylline
C5H7N3	C10133	Brunfelsamidine
C12H15NO7	C10134	Buchananine
C28H50N2O4	C10135	Carpaine
C8H15N	C10138	gamma-Coniceine
C17H27NO	C10139	Cryptophorine
C13H19NO2	C10142	Dioscorine
C11H19NO2S4	C10147	Gerrardine
C13H16N2O	C10148	Girgensonine
C14H19NO5	C10150	Harzianopyridone
C40H75N3O2	C10154	Juliflorine
C22H25NO2	C10157	Lobelanine
C9H19N	C10159	Methylconiine
C12H17N	C10162	Nigrifactin
C6H5NO2	C10164	Picolinic acid
C9H17N	C10165	Pinidine
C18H35NO3	C10167	(+)-Prosopinine
C38H48N4O2	C10170	Santiaguine
C14H21NO	C10171	(-)-Sedamine
C8H15NO3	C10173	Swainsonine
C32H38O20	C10175	Quercetin 3-(2G-xylosylrutinoside)
C33H40O19	C10178	Robinin
C30H18O10	C10179	Robustaflavone
C33H24O10	C10182	Sciadopitysin
C19H18O8	C10183	Scullcapflavone II
C15H8O5	C10205	Coumestrol
C41H26O26	C10211	Alnusiin
C41H28O26	C10213	Casuarinin
C41H32O27	C10215	Chebulinic acid
C24H20O9	C10217	Cinchonain 1a
C27H22O18	C10219	Corilagin
C35H28O22	C10220	"3,5-Di-O-galloyl-4-O-digalloylquinic acid"
C37H30O17	C10223	Epigallocatechin-(4beta->8)-epicatechin-3-O-gallate ester
C41H30O26	C10224	Eugeniin
C45H38O16	C10225	ent-Fisetinidol-(4beta->8)-catechin-(6->4beta)-ent-fisetinidol
C24H14O11	C10226	Fucofuroeckol B
C30H26O14	C10227	Gallocatechin-(4alpha->8)-epigallocatechin
C41H28O27	C10230	Geraniin
C30H26O10	C10231	Guibourtinidol-(4alpha->6)-catechin
C41H30O27	C10232	Isoterchebin
C39H32O15	C10233	Kandelin A-1
C30H24O9	C10234	Mahuannin D
C48H32O32	C10235	Mallotusinic acid
C34H24O22	C10236	Pedunculagin
C30H24O12	C10237	Proanthocyanidin A2
C34H26O22	C10241	Tellimagrandin I
C28H10O16	C10242	Terminalin
C34H28O22	C10243	"1,2,3,4-Tetragalloyl-alpha-D-glucose"
C30H24O6	C10248	Blestriarene B
C24H28O4	C10250	Chlorophorin
C42H32O9	C10252	Copalliferol B
C16H18O4	C10256	"4,4'-Dihydroxy-3,5-dimethoxydihydrostilbene"
C28H24O5	C10270	Marchantin A
C31H45NO8	C10280	Auriculine
C21H27NO7	C10282	Clivoline
C19H20O3	C10285	4-Prenylresveratrol
C16H16O3	C10287	Pterostilbene
C21H24O9	C10288	Rhaponticin
C28H22O6	C10289	epsilon-Viniferin
C24H38O5	C10298	Ardisianone
C16H27NO6	C10301	Europine
C23H24O12	C10303	Aurantio-obtusin beta-D-glucoside
C16H23NO5	C10304	Fulvine
C30H18O8	C10308	Cassiamin C
C29H26O10	C10309	Cercosporin
C25H28O12	C10313	Chryso-obtusin glucoside
C20H31NO7	C10319	Heliosupine
C16H27NO5	C10324	Heliotrine
C18H25NO7	C10333	Isatidine
C18H12O9	C10334	Dothistromin
C21H33NO7	C10341	Lasiocarpine
C20H27NO7	C10344	Latifoline
C16H23NO6	C10350	Monocrotaline
C16H20O2	C10351	Geranylbenzoquinone
C20H12O5	C10355	Hypoxylone
C22H33NO8	C10357	Parsonsine
C22H14O6	C10358	Isodiospyrin
C19H27NO7	C10359	Petasitenine
C20H27NO5	C10361	Phalaenopsine T
C24H18O8	C10365	Knipholone
C10H6O3	C10368	Lawsone
C15H8O4	C10374	Morindaparvin A
C18H23NO6	C10375	Riddelline
C15H25NO5	C10378	Rinderine
C18H27NO6	C10380	Rosmarinine
C18H27NO5	C10383	Sarracine
C20H23NO7	C10386	Senaetnine
C25H31NO8	C10388	Senampeline A
C30H16O9	C10392	Pseudohypericin
C15H8O7	C10394	Pseudopurpurin
C14H8O5	C10395	Purpurin
C19H27NO6	C10396	Senkirkine
C15H8O6	C10401	Rhein
C15H25NO4	C10403	Supinine
C13H10O8	C10406	Tricrozarin A
C20H31NO6	C10409	Symphytine
C18H25NO5	C10410	Triangularine
C17H27NO7	C10412	Uplandicine
C26H30O12	C10416	Dalpanin
C23H22O6	C10417	Deguelin
C25H28O4	C10425	Hispaglabridin A
C14H16O5	C10427	1'-Acetoxyeugenol acetate
C15H18O9	C10433	1-Caffeoyl-beta-D-glucose
C16H16O8	C10434	5-O-Caffeoylshikimic acid
C22H18O12	C10437	Chicoric acid
C34H44O16	C10439	4'-Cinnamoylmussatioside
C14H17NO3	C10455	Fagaramide
C20H28O10	C10458	Furcatin
C17H24O4	C10459	Gingerdione
C17H26O4	C10462	[6]-Gingerol
C21H28O9	C10463	Grandidentatin
C24H26O13	C10465	Iridin
C29H36O17	C10466	Hellicoside
C37H50O20	C10473	Jionoside B1
C21H30O10	C10474	Lusitanicoside
C34H44O19	C10479	Myricoside
C29H34O15	C10481	Orobanchoside
C13H12O8	C10483	Phaseolic acid
C17H16O4	C10484	Phenethyl caffeate
C27H28O6	C10491	Lonchocarpenin
C14H20N2O3	C10497	Feruloylputrescine
C43H36O18	C10500	"1,3,4,5-Tetracaffeoylquinic acid"
C22H18O6	C10506	Millettone
C17H18O5	C10507	Mucronulatol
C22H22O9	C10509	Ononin
C25H24O5	C10511	Osajin
C9H19O11P	C10517	2-(alpha-D-Glucosyl)-sn-glycerol 3-phosphate
C26H29NO6	C10518	Piscerythramine
C25H24O6	C10519	Pomiferin
C16H10O5	C10522	Pseudobaptigenin
C23H18O7	C10525	Rotenonone
C20H16O5	C10529	Sojagol
C23H22O7	C10537	Toxicarol
C16H10O7	C10541	Wedelolactone
C21H20O7	C10552	4'-Demethyldeoxypodophyllotoxin
C22H22O7	C10556	Deoxypodophyllotoxin
C27H34O12	C10560	Eucommin A
C22H26O6	C10561	(+)-Eudesmin
C20H28N2O4	C10564	O-Acetylcypholophine
C11H17N3O	C10567	Alchornine
C15H15N3O	C10568	Anantine
C12H20N2O2	C10571	Aspergillic acid
C22H26N4	C10573	Calycanthine
C11H18NO	C10575	Candicine
C21H39N3O3	C10576	Cannabisativine
C21H27N3O6	C10577	Casimiroedine
C23H29N3O2	C10578	Celabenzine
C45H53NO14	C10579	Cephalomannine
C26H31N3O5	C10582	Codonocarpine
C14H9NO3	C10583	Crinasiadine
C22H17NO4	C10584	Crinasiatine
C26H29NO5	C10585	Cryogenine
C16H19N3O2	C10587	Cynometrine
C26H31NO5	C10589	Decaline
C12H21NO2	C10592	Elaeokanine C
C20H22N2O6S2	C10593	Exserohilone
C13H14N2O4S2	C10595	Gliotoxin
C14H10N2O2	C10596	Halfordinol
C28H37NO9	C10597	Harringtonine
C22H35NO2	C10598	Himbacine
C30H42N4O2	C10599	Homaline
C5H6N2O4	C10600	Ibotenic acid
C20H19NO4	C10601	Isoficine
C20H17NO7	C10602	Lilaline
C14H16N2O3	C10605	Maculosin
C11H19NO6	C10607	Mycosporine
C17H31N3O2	C10608	Palustrine
C22H46N4O	C10611	Pithecolobine
C25H29N3O2	C10612	Pleurostyline
C20H26N2O8S	C10617	Sirodesmin H
C24H27NO4	C10623	Tylophorine
C18H17NO4	C10629	Acronidine
C15H15NO5	C10631	Acronycidine
C22H18O7	C10633	Justicidin A
C17H17NO3	C10634	Acrophylline
C20H21N3O3	C10635	Aniflorine
C21H16O6	C10636	Justicidin B
C21H24O5	C10638	Kadsurenone
C20H19N3O3	C10639	Anisotine
C16H15NO4	C10643	Arborinine
C34H30N2O9	C10644	Atalanine
C17H22NO4	C10648	Balfourodinium
C20H22O4	C10650	Licarin A
C20H21NO5	C10653	Buntanine
C12H11NO4	C10654	Casimiroin
C11H12N2	C10656	Deoxypeganine
C11H10N2O	C10659	Deoxyvasicinone
C16H11NO2	C10661	Dubamine
C15H17NO4	C10662	Dubinidine
C11H12NO	C10665	Echinorine
C15H11NO4	C10668	Evoxanthidine
C18H21NO6	C10670	Evoxine
C13H11NO3	C10676	gamma-Fagarine
C14H11NO5	C10678	Flindersiamine
C14H13NO2	C10679	Flindersine
C20H21NO3	C10683	Galipine
C37H34N2O6	C10685	Glycobismine A
C19H21NO8	C10686	Glycoperine
C17H13NO3	C10689	Graveoline
C28H26N2O6	C10691	Haplodimerine
C36H44O12	C10693	Filicin
C13H11NO4	C10694	Haplopine
C16H19N3O3	C10698	Isofebrifugine
C18H17NO3	C10699	Japonine
C15H17NO2	C10705	Lemobiline
C26H38O4	C10706	Lupulone
C23H26O7	C10707	Neoisostegane
C21H24O8	C10708	Mallotophenone
C11H14O4	C10709	Multifidol
C18H15NO4	C10713	Lunamarine
C13H9NO4	C10714	Maculine
C20H28O12	C10715	Paeonolide
C15H20O8	C10717	Paeonoside
C17H17NO6	C10718	Maculosine
C14H18O7	C10720	Picein
C30H28O8	C10721	Rottlerin
C17H15NO5	C10724	Melicopine
C20H22O7	C10725	Nortrachelogenin
C22H21NO2	C10727	Melochinone
C20H20O4	C10728	Otobain
C18H22NO4	C10732	O-Methylptelefolonium
C16H20NO4	C10735	Ribalinium
C12H9NO3	C10736	Robustine
C24H24O11	C10737	Phrymarolin I
C19H17NO4	C10739	Rutacridone epoxide
C14H13NO4	C10740	Skimmianine
C11H11NO3	C10741	Swietenidin B
C15H8N2O2	C10742	Tryptanthrine
C11H10N2O2	C10744	Vasicinone
C18H24NO5	C10745	Veprisinium
C15H24N2	C10748	Aloperine
C14H22N2O	C10751	Angustifoline
C23H26N4O3	C10753	Argentine
C15H22N2O2	C10754	Argyrolobine
C15H26N2O3	C10756	Cadiamine
C20H27N3O3	C10757	Calpurnine
C14H18N2O	C10758	Camoensine
C12H16N2O	C10760	Caulophylline
C23H30N2O6	C10762	Cinegalline
C24H32N4O2	C10767	Dimethamine
C21H35N3	C10768	(-)-Jamine
C10H19NO	C10773	Lupinine
C15H22N2O	C10775	Multiflorine
C20H33N3	C10778	Panamine
C15H26N2O	C10780	Retamine
C20H35N3	C10786	Templetine
C8H10O3	C10787	"2,6-Dimethoxyphenol"
C14H6O8	C10788	Ellagic acid
C15H20N2O	C10791	Tsukushinamine A
C16H22O2	C10793	Geranylhydroquinone
C26H44N2	C10795	Buxamine E
C45H73NO14	C10796	alpha-Chaconine
C25H42N2O	C10797	Cyclobuxine D
C27H41NO2	C10798	Cyclopamine
C27H48N2	C10799	Cycloprotobuxine C
C27H48N2O	C10801	Cyclovirobuxine C
C23H38O2	C10802	5-(Heptadec-12-enyl)resorcinol
C50H83NO20	C10803	Demissine
C27H34O16	C10805	Leiocarposide
C21H35NO	C10806	Funtumine
C27H43NO3	C10808	Imperialine
C23H39NO	C10810	Irehine
C27H39NO3	C10811	Jervine
C8H6O3	C10812	Piperonal
C25H44N2	C10813	Kurchessine
C41H63NO14	C10815	Protoveratrine A
C41H63NO15	C10816	Protoveratrine B
C27H43NO9	C10817	Protoverine
C27H48N2O2	C10818	Solacapine
C45H73NO15	C10820	Solanine
C27H46N2O2	C10821	Solanocapsine
C27H43NO2	C10822	Solasodine
C20H22O8	C10823	Populin
C45H73NO16	C10824	Solasonine
C23H41NO2	C10825	Terminaline
C27H45NO2	C10826	Tomatidine
C50H83NO21	C10827	Tomatine
C27H43NO8	C10828	Veracevine
C27H39NO2	C10829	Veratramine
C27H43NO7	C10831	Zygadenine
C14H16O10	C10834	Theogallin
C20H22O9	C10835	Trichocarpin
C13H15O13S	C10837	Turgorin
C10H15NO	C10841	Anatoxin a
C34H42N2O4	C10845	Belladonnine
C12H15NO2	C10846	Bellendine
C12H19NO2S2	C10849	Brugine
C7H13NO4	C10851	Calystegin B2
C17H23NO4	C10854	Convolamine
C16H21NO5	C10855	Convoline
C13H17NO2	C10857	Darlingine
C13H21NO4	C10861	Meteloidine
C16H21NO4	C10863	Phyllalbine
C9H15NO	C10865	Pseudopelletierine
C8H13NO2	C10866	Scopoline
C13H21NO2	C10868	Tigloidine
C13H23NO3	C10869	Valeroidine
C29H30O13	C10870	Phyllanthostatin A
C20H22O10	C10873	Plicatic acid
C22H22O8	C10874	Podophyllotoxin
C28H34O13	C10876	Podorhizol beta-D-glucoside
C18H18O3	C10878	Randainol
C20H16O6	C10880	Savinin
C20H18O6	C10882	Sesamin
C23H26O8	C10884	Sesartemin
C24H24O9	C10886	Steganacin
C22H28O6	C10888	Surinamensin
C22H26O8	C10889	(+)-Syringaresinol
C28H36O13	C10890	(+)-Syringaresinol O-beta-D-glucoside
C21H24O7	C10891	Trachelogenin
C22H24O6	C10893	Schizandrin C
C14H18N4O3	C10896	Benomyl
C9H9N3O2	C10897	Carbendazim
C8H9N5	C10898	2-Benzimidazolylguanidine
C7H7N3	C10901	2-Aminobenzimidazole
C10H11N3OS	C10909	Methabenzthiazuron
C8H7NS2	C10910	2-Methylthiobenzothiazole
C16H23N3OS	C10912	Buprofezin
C17H27NO3S	C10913	Cycloxydim
C19H18N4O8	C10915	Bispyribac
C8H13N3O	C10916	"2-Dimethylamino-5,6-dimethylpyrimidin-4-ol"
C5H11NS5	C10917	"7-N,N-Dimethylamino-1,2,3,4,5-pentathiocyclooctane"
C14H17NO2	C10918	Indeloxazine
C14H13N3	C10919	Mepanipyrim
C3H8O3S3	C10922	"2,3-Dimercaptopropane-1-sulfonic acid"
C13H9NO3	C10924	9-Hydroxy-2-nitrofluorene
C12H20N4O2	C10926	Hexazinone
C11H19N5S	C10927	Cybutryne
C20H23NO3	C10929	Benalaxyl
C10H10N4O	C10930	Metamitron
C9H15N5O7S2	C10933	Amidosulfuron
C21H27N3O2	C10936	"N-(2,6-Dimethylphenyl)-4-[[(diethylamino)acetyl]amino]benzamide"
C16H18N4O7S	C10937	Bensulfuron-methyl
C12H17NO	C10938	"N,N-Diethylphenylacetamide"
C19H20F3NO3	C10939	Flumetover
C21H26N2O2	C10940	Epicainide
C15H18N6O6S	C10949	Nicosulfuron
C15H16F3N5O4S	C10950	Prosulfuron
C14H17N5O7S2	C10952	Rimsulfuron
C19H17NO2	C10954	Naproanilide
C15H16N4O5S	C10955	Sulfometuron methyl
C12H13NO4S	C10956	Oxycarboxin
C12H13N5O6S2	C10957	Thifensulfuron-methyl
C15H13N3O2	C10958	Prinomide
C15H17N5O6S	C10962	Tribenuron methyl
C19H20FN3	C10967	Fluperlapine
C25H24F6N4	C10994	Hydramethylnon
C19H23N3	C10995	Amitraz
C18H41N7	C10997	Guazatine
C10H15N	C11001	"2,6-Diethylaniline"
C15H24NO4PS	C11002	Isofenphos
C6H6FN	C11014	4-Fluoroaniline
C10H12N3O3PS2	C11018	Azinphos-methyl
C13H19N3O4	C11019	Pendimethalin
C13H21N2O4PS	C11023	O-Ethyl-O-(5-methyl-4-nitrophenyl)(1-methylpropyl)phosphoramidothioate
C19H20F3NO4	C11029	Fluazifop butyl
CH6NO3P	C11033	1-Aminomethylphosphonic acid
C19H15FN2O4	C11035	Flumioxazin
C10H17N3O11P2	C11038	2'-Deoxy-5-hydroxymethylcytidine-5'-diphosphate
C10H18N3O14P3	C11039	2'-Deoxy-5-hydroxymethylcytidine-5'-triphosphate
C14H18N2O5	C11045	Aspartame
C35H44O16	C11047	Azadirachtinin
C10H9NOS	C11048	Brassicanal A
C21H26O5	C11053	"9,10-Dihydrokadsurenone"
C41H65NO10	C11054	Spinosyn A
C42H67NO10	C11056	Spinosyn D
C26H36O8	C11061	all-trans-Retinoyl-beta-glucuronide
C13H7F3N2O5	C11064	Fluorodifen
C11H16N2O2	C11071	Aminocarb
C6H10O2S	C11072	THTA
C20H30N2O5S	C11073	Benfuracarb
C5H8O2S	C11074	THTC
C16H32S	C11076	2-N-Dodecyltetrahydrothiophene
C14H21NO4	C11077	Diethofencarb
C11H18N4O2	C11079	Pirimicarb
C7H15N3O2S2	C11080	Cartap
C15H30S	C11082	2-N-Undecyltetrahydrothiophene
C13H19NO2S	C11084	Fenothiocarb
C13H19NO3S	C11085	Fenothiocarb sulfoxide
C9H17NOS	C11086	Molinate
C20H35N3Sn	C11092	Azocyclotin
C18H34OSn	C11093	Cyhexatin
C24H27N3O4	C11098	Fenpyroximate
C4H5NO2	C11103	Hymexazol
C10H15NO7	C11104	Hymexazol N-glucoside
C4H5NO5S	C11105	5-Methyl-3-isoxazolyl sulfate
C12H18O4S2	C11111	Isoprothiolane
C12H18O5S2	C11112	Isoprothiolane sulfoxide
C15H20N2S	C11113	Methaphenilene
C14H19N3S	C11114	Methapyrilene
C4H4N2O3	C11116	1-Methylparabanic acid
C3H6N2OS	C11119	3-Nitrosothiazolidine
C10H16N2O	C11120	Rilmenidine
C18H35NO2	C11124	Spiroxamine
C8H5NO2	C11129	Isatin
C8H7NO2	C11130	3-Hydroxyindolin-2-one
C25H34O9	C11131	2-Methoxy-estradiol-17beta 3-glucuronide
